Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
580000,1.4301252,0.00021375013,0.2015933,0.43511450199680474,0.43511450199680474,74.7557251908397
590000,1.4297013,0.00021225013,0.19809215,0.30147058472913857,0.30147058472913857,71.79411764705883
600000,1.4294766,0.00021075012,0.22370741,0.2999999969060184,0.2999999969060184,74.31297709923665
610000,1.429963,0.00020925014,0.21789065,0.35270269980301727,0.35270269980301727,64.89864864864865
620000,1.4309267,0.00020775013,0.24186568,0.29398495900003535,0.29398495900003535,73.60902255639098
630000,1.4317025,0.00020625014,0.22311147,0.368613136075709,0.368613136075709,72.00729927007299
640000,1.4320184,0.00020475013,0.21224847,0.3054687464609742,0.3054687464609742,76.421875
650000,1.4321373,0.00020325012,0.2618612,0.30147058472913857,0.30147058472913857,71.52941176470588
660000,1.4321383,0.00020175014,0.24030259,0.4792792775609472,0.4792792775609472,88.18018018018019
670000,1.4320931,0.00020025013,0.24251759,0.3363636334737142,0.3363636334737142,73.62878787878788
680000,1.4323308,0.00019875015,0.26341343,0.3964285688740867,0.3964285688740867,69.77857142857142
690000,1.4326903,0.00019725013,0.2627203,0.3796992454313694,0.3796992454313694,72.796992481203
700000,1.4327961,0.00019575012,0.27170548,0.3947368394163318,0.3947368394163318,74.04511278195488
710000,1.4327707,0.00019425013,0.27655008,0.4364963482766256,0.4364963482766256,70.87591240875912
720000,1.4327354,0.00019275011,0.29162768,0.33893129479794104,0.33893129479794104,74.50381679389314
730000,1.4323721,0.00019125013,0.28236774,0.4046153820477999,0.4046153820477999,75.29230769230769
740000,1.4325336,0.00018975012,0.25521854,0.28321167500349725,0.28321167500349725,71.24817518248175
750000,1.4326359,0.00018825011,0.22529055,0.32460317062953165,0.32460317062953165,77.42857142857143
760000,1.4327806,0.00018675014,0.23641975,0.46796874795109034,0.46796874795109034,76.1015625
770000,1.434023,0.00018525013,0.26829562,0.365034962033892,0.365034962033892,68.4965034965035
780000,1.4348878,0.00018375015,0.24063684,0.3936507910016983,0.3936507910016983,77.63492063492063
790000,1.434669,0.00018225014,0.26522875,0.48571428401129585,0.48571428401129585,69.32857142857142
800000,1.4339352,0.00018075012,0.25275993,0.3992537286744189,0.3992537286744189,72.93283582089552
810000,1.4341854,0.00017925013,0.24987267,0.41532257776106557,0.41532257776106557,78.75806451612904
820000,1.4349239,0.00017775013,0.29459313,0.3699248088033576,0.3699248088033576,72.35338345864662
830000,1.4354638,0.00017625015,0.25555152,0.30944881382889633,0.30944881382889633,77.70866141732283
840000,1.4354873,0.00017475014,0.26764798,0.45999999779921313,0.45999999779921313,75.51538461538462
850000,1.4350793,0.00017325016,0.2530093,0.36446280617359256,0.36446280617359256,77.65289256198348
860000,1.4344226,0.00017175014,0.27209678,0.38740740440509935,0.38740740440509935,74.63703703703703
870000,1.4340535,0.00017025013,0.2843029,0.34999999640479923,0.34999999640479923,77.46031746031746
880000,1.433777,0.00016875015,0.28430036,0.32340425126096034,0.32340425126096034,69.27659574468085
890000,1.4337702,0.00016725014,0.26990232,0.39844960944597113,0.39844960944597113,75.88372093023256
900000,1.4336436,0.00016575013,0.31574455,0.3925925890604655,0.3925925890604655,72.25925925925925
910000,1.4333973,0.00016425013,0.27020174,0.4558333307504654,0.4558333307504654,80.39166666666667
920000,1.4336616,0.00016275012,0.27164826,0.3785123923593316,0.3785123923593316,81.61157024793388
930000,1.4337415,0.00016125014,0.27632272,0.3622047206548255,0.3622047206548255,76.46456692913385
940000,1.4338765,0.00015975014,0.26168135,0.4127118617801343,0.4127118617801343,82.83898305084746
950000,1.4342195,0.00015825016,0.29722065,0.46935483524876254,0.46935483524876254,79.0241935483871
960000,1.4342935,0.00015675015,0.25835964,0.40937499701976776,0.40937499701976776,76.328125
970000,1.4342287,0.00015525013,0.26337397,0.4168224267870466,0.4168224267870466,91.13084112149532
980000,1.4341866,0.00015375015,0.31224817,0.4807692280182472,0.4807692280182472,74.8
990000,1.4337964,0.00015225014,0.32444444,0.386206893263192,0.386206893263192,67.26206896551724
1000000,1.4334834,0.00015075013,0.2554499,0.471052628860139,0.471052628860139,85.8157894736842
1010000,1.4334708,0.00014925013,0.29177108,0.4548148119891131,0.4548148119891131,72.17037037037036
1020000,1.4332141,0.00014775014,0.3238549,0.4062499962747097,0.4062499962747097,75.78125
1030000,1.4332721,0.00014625015,0.31636676,0.350769226367657,0.350769226367657,75.57692307692308
1040000,1.4327233,0.00014475014,0.301024,0.510569103365022,0.510569103365022,78.3170731707317
1050000,1.4323342,0.00014325016,0.29528207,0.518699184665835,0.518699184665835,79.72357723577235
1060000,1.4322909,0.00014175015,0.35053724,0.5149606269175612,0.5149606269175612,77.70866141732283
1070000,1.4320815,0.00014025014,0.3478533,0.40992365993616237,0.40992365993616237,74.1145038167939
1080000,1.4316208,0.00013875015,0.3572354,0.441044772738841,0.441044772738841,72.29850746268657
1090000,1.4309391,0.00013725014,0.3787856,0.5410447734505383,0.5410447734505383,71.91791044776119
1100000,1.4303553,0.00013575015,0.33952737,0.43703703350490997,0.43703703350490997,73.47407407407407
1110000,1.4302799,0.00013425013,0.34361383,0.47478991296111034,0.47478991296111034,82.28571428571429
1120000,1.4304463,0.00013275015,0.3798828,0.4133333294479935,0.4133333294479935,71.4888888888889
1130000,1.4305878,0.00013125014,0.35320547,0.534615381864401,0.534615381864401,75.8923076923077
1140000,1.4308856,0.00012975014,0.33818215,0.3849206301901076,0.3849206301901076,76.92857142857143
1150000,1.4310273,0.00012825016,0.41720942,0.4792592551973131,0.4792592551973131,72.08148148148148
1160000,1.4308314,0.00012675015,0.33969137,0.47709923391123765,0.47709923391123765,75.2824427480916
1170000,1.4308081,0.00012525015,0.3640574,0.40076335422865306,0.40076335422865306,73.23664122137404
1180000,1.430807,0.00012375016,0.37076783,0.4967999963760376,0.4967999963760376,78.584
1190000,1.4305574,0.00012225015,0.3067397,0.38923076482919544,0.38923076482919544,75.12307692307692
1200000,1.4303178,0.000120750155,0.35374925,0.45035970811363607,0.45035970811363607,70.15107913669065
1210000,1.4300892,0.000119250144,0.31106427,0.5556451591753191,0.5556451591753191,79.10483870967742
1220000,1.4302131,0.00011775015,0.35982177,0.40808823091142316,0.40808823091142316,71.2720588235294
1230000,1.4307603,0.00011625014,0.34837657,0.5140740712483723,0.5140740712483723,72.74074074074075
1240000,1.4309658,0.000114750146,0.399667,0.49391891585813985,0.49391891585813985,65.06756756756756
1250000,1.4308507,0.00011325015,0.4001869,0.47398373654218223,0.47398373654218223,79.6829268292683
1260000,1.4306841,0.00011175015,0.35443154,0.4140624962747097,0.4140624962747097,76.265625
1270000,1.4306557,0.00011025015,0.3401687,0.32374100204851985,0.32374100204851985,70.61870503597122
1280000,1.4309795,0.00010875015,0.3335819,0.3729926956831104,0.3729926956831104,70.8029197080292
1290000,1.4312986,0.000107250155,0.35261473,0.4811023586378323,0.4811023586378323,77.00787401574803
1300000,1.4311856,0.00010575016,0.33087397,0.49172413513578217,0.49172413513578217,67.30344827586207
1310000,1.4311688,0.00010425015,0.3531199,0.4891156428525237,0.4891156428525237,66.10204081632654
1320000,1.4313293,0.00010275016,0.36746415,0.5782945710559224,0.5782945710559224,75.72868217054264
1330000,1.4313476,0.000101250145,0.41266736,0.5560606031706838,0.5560606031706838,74.08333333333333
1340000,1.4310805,9.975015e-05,0.34645012,0.3674074031688549,0.3674074031688549,71.84444444444445
1350000,1.4307086,9.825015e-05,0.43347356,0.550684928894043,0.550684928894043,67.06164383561644
1360000,1.430606,9.6750155e-05,0.43863443,0.519718306165346,0.519718306165346,67.97183098591549
1370000,1.43079,9.525015e-05,0.46347508,0.6098484821391829,0.6098484821391829,74.11363636363636
1380000,1.4310867,9.3750146e-05,0.423232,0.6085937479510903,0.6085937479510903,76.6171875
1390000,1.4313451,9.225015e-05,0.45329574,0.5303448241332481,0.5303448241332481,67.27586206896552
1400000,1.4315708,9.075016e-05,0.4290043,0.48478260506754334,0.48478260506754334,70.64492753623189
1410000,1.4318153,8.9250156e-05,0.4282462,0.44326240712023796,0.44326240712023796,69.2127659574468
1420000,1.431808,8.775015e-05,0.42356756,0.5902255612208431,0.5902255612208431,73.00751879699249
1430000,1.4315493,8.6250155e-05,0.41185093,0.39507041766609946,0.39507041766609946,68.64788732394366
1440000,1.4313364,8.475016e-05,0.43932572,0.5165517206849723,0.5165517206849723,67.24827586206897
1450000,1.4312161,8.3250154e-05,0.42068177,0.37430555042293334,0.37430555042293334,67.38194444444444
1460000,1.4312377,8.175016e-05,0.4138714,0.47913668653090224,0.47913668653090224,70.23021582733813
1470000,1.4313995,8.025016e-05,0.466954,0.5934782572414564,0.5934782572414564,70.33333333333333
1480000,1.4316727,7.8750156e-05,0.42602527,0.4602739680303286,0.4602739680303286,67.02054794520548
1490000,1.4316636,7.725016e-05,0.41074693,0.5065217355023259,0.5065217355023259,70.71014492753623
1500000,1.4316428,7.575016e-05,0.4178814,0.34068964925305595,0.34068964925305595,67.28965517241379
1510000,1.4316875,7.4250165e-05,0.4217374,0.5021276558544618,0.5021276558544618,68.81560283687944
1520000,1.4317176,7.275016e-05,0.45341986,0.44896551247300776,0.44896551247300776,67.17241379310344
1530000,1.4319098,7.125016e-05,0.40632233,0.5305970115448112,0.5305970115448112,72.72388059701493
1540000,1.4318198,6.975016e-05,0.4627725,0.5965277743008401,0.5965277743008401,67.98611111111111
1550000,1.4318058,6.8250156e-05,0.45559734,0.586466161828292,0.586466161828292,72.86466165413533
1560000,1.4318349,6.6750166e-05,0.44100478,0.577697838810708,0.577697838810708,70.31654676258992
1570000,1.4318087,6.525016e-05,0.45481026,0.4739725981673149,0.4739725981673149,66.5068493150685
1580000,1.4316094,6.375016e-05,0.4946795,0.7121428549289703,0.7121428549289703,69.42142857142858
1590000,1.4314978,6.225016e-05,0.53460324,0.6576642302701073,0.6576642302701073,71.51824817518248
1600000,1.4315846,6.0750164e-05,0.51588696,0.5839416023588528,0.5839416023588528,71.00729927007299
1610000,1.431696,5.9250164e-05,0.48644596,0.5959731508421418,0.5959731508421418,65.57718120805369
1620000,1.4317691,5.775016e-05,0.45728913,0.4047297247358271,0.4047297247358271,65.81756756756756
1630000,1.4317522,5.6250163e-05,0.4547193,0.48972602331475035,0.48972602331475035,66.72602739726027
1640000,1.4315506,5.4750155e-05,0.48793325,0.5589403932457728,0.5589403932457728,64.3112582781457
1650000,1.431311,5.3250158e-05,0.47121456,0.5097222179174423,0.5097222179174423,67.93055555555556
1660000,1.4311599,5.1750165e-05,0.5308786,0.7106666644414266,0.7106666644414266,64.54
1670000,1.4310777,5.025016e-05,0.4954919,0.5573333295186361,0.5573333295186361,65.11333333333333
1680000,1.4312466,4.8750164e-05,0.5339607,0.6537878757173364,0.6537878757173364,73.48484848484848
1690000,1.4314368,4.7250163e-05,0.540152,0.5531034436719171,0.5531034436719171,67.55172413793103
1700000,1.4314785,4.5750163e-05,0.52538264,0.5255172367753653,0.5255172367753653,66.90344827586208
1710000,1.4313842,4.4250162e-05,0.5350743,0.6218543013200065,0.6218543013200065,64.78145695364239
1720000,1.4314502,4.275016e-05,0.50787157,0.5574324284050916,0.5574324284050916,65.77702702702703
1730000,1.4313444,4.1250165e-05,0.5049298,0.4807692261842581,0.4807692261842581,62.282051282051285
1740000,1.4312478,3.9750164e-05,0.5068105,0.6267605600222735,0.6267605600222735,68.77464788732394
1750000,1.4311475,3.8250164e-05,0.4929503,0.5057553910523009,0.5057553910523009,70.01438848920863
1760000,1.4311943,3.6750163e-05,0.4968907,0.4789473634017141,0.4789473634017141,64.23026315789474
1770000,1.431197,3.5250167e-05,0.521906,0.675675672453803,0.675675672453803,65.4391891891892
1780000,1.431075,3.3750166e-05,0.5144262,0.6299363025434458,0.6299363025434458,61.67515923566879
1790000,1.4309419,3.2250166e-05,0.5310199,0.6193333299954732,0.6193333299954732,65.13333333333334
1800000,1.4309201,3.075017e-05,0.5492056,0.7128378354214333,0.7128378354214333,66.12162162162163
1810000,1.4309517,2.9250168e-05,0.5628147,0.6048275824250846,0.6048275824250846,66.95172413793104
1820000,1.4309845,2.7750168e-05,0.5480332,0.5525640982847947,0.5525640982847947,62.243589743589745
1830000,1.4310246,2.6250169e-05,0.54283285,0.6388157864934519,0.6388157864934519,64.4407894736842
1840000,1.4310279,2.475017e-05,0.56535196,0.5598639411991145,0.5598639411991145,66.01360544217687
1850000,1.430999,2.325017e-05,0.5943313,0.5689189144082971,0.5689189144082971,65.74324324324324
1860000,1.4309905,2.1750171e-05,0.5218923,0.5671140899594198,0.5671140899594198,65.21476510067114
1870000,1.4309932,2.025017e-05,0.56544924,0.5181286502302739,0.5181286502302739,56.96491228070175
1880000,1.4309936,1.8750174e-05,0.50919336,0.5842105228649942,0.5842105228649942,64.0592105263158
1890000,1.4309863,1.7250171e-05,0.56154794,0.6447204936365163,0.6447204936365163,60.35403726708075
1900000,1.4309462,1.575017e-05,0.5553823,0.6547297263467634,0.6547297263467634,65.58783783783784
1910000,1.4308939,1.4250173e-05,0.5258503,0.4036809754517912,0.4036809754517912,60.12883435582822
1920000,1.4308504,1.2750173e-05,0.51791173,0.5965986357254236,0.5965986357254236,65.97278911564626
1930000,1.4308513,1.1250173e-05,0.5461972,0.5197368373996333,0.5197368373996333,63.92763157894737
1940000,1.4308504,9.750174e-06,0.52953887,0.45490195548612306,0.45490195548612306,63.92156862745098
1950000,1.4309088,8.250174e-06,0.53003335,0.6271523142492534,0.6271523142492534,63.847682119205295
1960000,1.4308918,6.7501746e-06,0.52914065,0.6037974644310867,0.6037974644310867,62.234177215189874
1970000,1.4308851,5.2501746e-06,0.51649815,0.5547770656597842,0.5547770656597842,61.796178343949045
1980000,1.4308816,3.7501748e-06,0.5030318,0.7150684905378786,0.7150684905378786,66.36301369863014
1990000,1.4308813,2.2501752e-06,0.52940017,0.4981249950826168,0.4981249950826168,61.025
2000000,1.4308836,7.5017556e-07,0.53669804,0.647058820412829,0.647058820412829,63.27450980392157
